raceId,driverId,constructorId,qualifying_position,starting_grid,race_finish_position,year,race_name,driver_name,nationality,constructor_name,position_change
938,817,9,15,19,8,2015,Italian Grand Prix,Daniel Ricciardo,Australian,Red Bull,7
938,18,1,16,15,14,2015,Italian Grand Prix,Jenson Button,British,McLaren,2
938,4,1,17,16,18,2015,Italian Grand Prix,Fernando Alonso,Spanish,McLaren,-1
938,829,209,18,13,15,2015,Italian Grand Prix,Will Stevens,British,Manor Marussia,3
938,833,209,19,14,16,2015,Italian Grand Prix,Roberto Merhi,Spanish,Manor Marussia,3
938,830,5,20,20,12,2015,Italian Grand Prix,Max Verstappen,Dutch,Toro Rosso,8
939,20,6,1,1,1,2015,Singapore Grand Prix,Sebastian Vettel,German,Ferrari,0
939,817,9,2,2,2,2015,Singapore Grand Prix,Daniel Ricciardo,Australian,Red Bull,0
939,8,6,3,3,3,2015,Singapore Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
939,826,9,4,4,6,2015,Singapore Grand Prix,Daniil Kvyat,Russian,Red Bull,-2
939,1,131,5,5,18,2015,Singapore Grand Prix,Lewis Hamilton,British,Mercedes,-13
939,3,131,6,6,4,2015,Singapore Grand Prix,Nico Rosberg,German,Mercedes,2
939,822,3,7,7,5,2015,Singapore Grand Prix,Valtteri Bottas,Finnish,Williams,2
939,830,5,8,8,8,2015,Singapore Grand Prix,Max Verstappen,Dutch,Toro Rosso,0
939,13,3,9,9,19,2015,Singapore Grand Prix,Felipe Massa,Brazilian,Williams,-10
939,154,208,10,10,13,2015,Singapore Grand Prix,Romain Grosjean,French,Lotus F1,-3
939,807,10,11,11,20,2015,Singapore Grand Prix,Nico Hülkenberg,German,Force India,-9
939,4,1,12,12,17,2015,Singapore Grand Prix,Fernando Alonso,Spanish,McLaren,-5
939,815,10,13,13,7,2015,Singapore Grand Prix,Sergio Pérez,Mexican,Force India,6
939,832,5,14,14,9,2015,Singapore Grand Prix,Carlos Sainz,Spanish,Toro Rosso,5
939,18,1,15,15,16,2015,Singapore Grand Prix,Jenson Button,British,McLaren,-1
939,831,15,16,16,10,2015,Singapore Grand Prix,Felipe Nasr,Brazilian,Sauber,6
939,828,15,17,17,11,2015,Singapore Grand Prix,Marcus Ericsson,Swedish,Sauber,6
939,813,208,18,18,12,2015,Singapore Grand Prix,Pastor Maldonado,Venezuelan,Lotus F1,6
939,829,209,19,19,15,2015,Singapore Grand Prix,Will Stevens,British,Manor Marussia,4
939,834,209,20,20,14,2015,Singapore Grand Prix,Alexander Rossi,American,Manor Marussia,6
940,3,131,1,1,2,2015,Japanese Grand Prix,Nico Rosberg,German,Mercedes,-1
940,1,131,2,2,1,2015,Japanese Grand Prix,Lewis Hamilton,British,Mercedes,1
940,822,3,3,3,5,2015,Japanese Grand Prix,Valtteri Bottas,Finnish,Williams,-2
940,20,6,4,4,3,2015,Japanese Grand Prix,Sebastian Vettel,German,Ferrari,1
940,13,3,5,5,17,2015,Japanese Grand Prix,Felipe Massa,Brazilian,Williams,-12
940,8,6,6,6,4,2015,Japanese Grand Prix,Kimi Räikkönen,Finnish,Ferrari,2
940,817,9,7,7,15,2015,Japanese Grand Prix,Daniel Ricciardo,Australian,Red Bull,-8
940,154,208,8,8,7,2015,Japanese Grand Prix,Romain Grosjean,French,Lotus F1,1
940,815,10,9,9,12,2015,Japanese Grand Prix,Sergio Pérez,Mexican,Force India,-3
940,826,9,10,20,13,2015,Japanese Grand Prix,Daniil Kvyat,Russian,Red Bull,-3
940,807,10,11,13,6,2015,Japanese Grand Prix,Nico Hülkenberg,German,Force India,5
940,832,5,12,10,10,2015,Japanese Grand Prix,Carlos Sainz,Spanish,Toro Rosso,2
940,813,208,13,11,8,2015,Japanese Grand Prix,Pastor Maldonado,Venezuelan,Lotus F1,5
940,4,1,14,12,11,2015,Japanese Grand Prix,Fernando Alonso,Spanish,McLaren,3
940,830,5,15,17,9,2015,Japanese Grand Prix,Max Verstappen,Dutch,Toro Rosso,6
940,18,1,16,14,16,2015,Japanese Grand Prix,Jenson Button,British,McLaren,0
940,828,15,17,15,14,2015,Japanese Grand Prix,Marcus Ericsson,Swedish,Sauber,3
940,831,15,18,16,20,2015,Japanese Grand Prix,Felipe Nasr,Brazilian,Sauber,-2
940,829,209,19,18,19,2015,Japanese Grand Prix,Will Stevens,British,Manor Marussia,0
940,834,209,20,19,18,2015,Japanese Grand Prix,Alexander Rossi,American,Manor Marussia,2
941,3,131,1,1,18,2015,Russian Grand Prix,Nico Rosberg,German,Mercedes,-17
941,1,131,2,2,1,2015,Russian Grand Prix,Lewis Hamilton,British,Mercedes,1
941,822,3,3,3,12,2015,Russian Grand Prix,Valtteri Bottas,Finnish,Williams,-9
941,20,6,4,4,2,2015,Russian Grand Prix,Sebastian Vettel,German,Ferrari,2
941,8,6,5,5,8,2015,Russian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-3
941,807,10,6,6,19,2015,Russian Grand Prix,Nico Hülkenberg,German,Force India,-13
941,815,10,7,7,3,2015,Russian Grand Prix,Sergio Pérez,Mexican,Force India,4
941,154,208,8,8,17,2015,Russian Grand Prix,Romain Grosjean,French,Lotus F1,-9
941,830,5,9,9,10,2015,Russian Grand Prix,Max Verstappen,Dutch,Toro Rosso,-1
941,817,9,10,10,15,2015,Russian Grand Prix,Daniel Ricciardo,Australian,Red Bull,-5
941,826,9,11,11,5,2015,Russian Grand Prix,Daniil Kvyat,Russian,Red Bull,6
941,831,15,12,12,6,2015,Russian Grand Prix,Felipe Nasr,Brazilian,Sauber,6
941,18,1,13,13,9,2015,Russian Grand Prix,Jenson Button,British,McLaren,4
941,813,208,14,14,7,2015,Russian Grand Prix,Pastor Maldonado,Venezuelan,Lotus F1,7
941,13,3,15,15,4,2015,Russian Grand Prix,Felipe Massa,Brazilian,Williams,11
941,4,1,16,19,11,2015,Russian Grand Prix,Fernando Alonso,Spanish,McLaren,5
941,828,15,17,17,20,2015,Russian Grand Prix,Marcus Ericsson,Swedish,Sauber,-3
942,3,131,1,1,2,2015,United States Grand Prix,Nico Rosberg,German,Mercedes,-1
942,1,131,2,2,1,2015,United States Grand Prix,Lewis Hamilton,British,Mercedes,1
942,817,9,3,3,10,2015,United States Grand Prix,Daniel Ricciardo,Australian,Red Bull,-7
942,826,9,4,4,13,2015,United States Grand Prix,Daniil Kvyat,Russian,Red Bull,-9
942,20,6,5,13,3,2015,United States Grand Prix,Sebastian Vettel,German,Ferrari,2
942,815,10,6,5,5,2015,United States Grand Prix,Sergio Pérez,Mexican,Force India,1
942,807,10,7,6,14,2015,United States Grand Prix,Nico Hülkenberg,German,Force India,-7
942,8,6,8,18,16,2015,United States Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-8
942,13,3,9,7,17,2015,United States Grand Prix,Felipe Massa,Brazilian,Williams,-8
942,830,5,10,8,4,2015,United States Grand Prix,Max Verstappen,Dutch,Toro Rosso,6
942,4,1,11,9,11,2015,United States Grand Prix,Fernando Alonso,Spanish,McLaren,0
942,822,3,12,16,19,2015,United States Grand Prix,Valtteri Bottas,Finnish,Williams,-7
942,154,208,13,10,18,2015,United States Grand Prix,Romain Grosjean,French,Lotus F1,-5
942,18,1,14,11,6,2015,United States Grand Prix,Jenson Button,British,McLaren,8
942,813,208,15,12,8,2015,United States Grand Prix,Pastor Maldonado,Venezuelan,Lotus F1,7
942,828,15,16,14,15,2015,United States Grand Prix,Marcus Ericsson,Swedish,Sauber,1
942,831,15,17,15,9,2015,United States Grand Prix,Felipe Nasr,Brazilian,Sauber,8
942,832,5,20,20,7,2015,United States Grand Prix,Carlos Sainz,Spanish,Toro Rosso,13
943,3,131,1,1,1,2015,Mexican Grand Prix,Nico Rosberg,German,Mercedes,0
943,1,131,2,2,2,2015,Mexican Grand Prix,Lewis Hamilton,British,Mercedes,0
943,20,6,3,3,18,2015,Mexican Grand Prix,Sebastian Vettel,German,Ferrari,-15
943,826,9,4,4,4,2015,Mexican Grand Prix,Daniil Kvyat,Russian,Red Bull,0
943,817,9,5,5,5,2015,Mexican Grand Prix,Daniel Ricciardo,Australian,Red Bull,0
943,822,3,6,6,3,2015,Mexican Grand Prix,Valtteri Bottas,Finnish,Williams,3
943,13,3,7,7,6,2015,Mexican Grand Prix,Felipe Massa,Brazilian,Williams,1
943,830,5,8,8,9,2015,Mexican Grand Prix,Max Verstappen,Dutch,Toro Rosso,-1
943,815,10,9,9,8,2015,Mexican Grand Prix,Sergio Pérez,Mexican,Force India,1
943,807,10,10,10,7,2015,Mexican Grand Prix,Nico Hülkenberg,German,Force India,3
943,832,5,11,11,13,2015,Mexican Grand Prix,Carlos Sainz,Spanish,Toro Rosso,-2
943,154,208,12,12,10,2015,Mexican Grand Prix,Romain Grosjean,French,Lotus F1,2
943,813,208,13,13,11,2015,Mexican Grand Prix,Pastor Maldonado,Venezuelan,Lotus F1,2
943,828,15,14,14,12,2015,Mexican Grand Prix,Marcus Ericsson,Swedish,Sauber,2
943,8,6,15,19,19,2015,Mexican Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-4
943,4,1,16,18,20,2015,Mexican Grand Prix,Fernando Alonso,Spanish,McLaren,-4
943,831,15,17,15,17,2015,Mexican Grand Prix,Felipe Nasr,Brazilian,Sauber,0
943,18,1,20,20,14,2015,Mexican Grand Prix,Jenson Button,British,McLaren,6
944,3,131,1,1,1,2015,Brazilian Grand Prix,Nico Rosberg,German,Mercedes,0
944,1,131,2,2,2,2015,Brazilian Grand Prix,Lewis Hamilton,British,Mercedes,0
944,20,6,3,3,3,2015,Brazilian Grand Prix,Sebastian Vettel,German,Ferrari,0
944,822,3,4,7,5,2015,Brazilian Grand Prix,Valtteri Bottas,Finnish,Williams,-1
944,8,6,5,4,4,2015,Brazilian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,1
944,807,10,6,5,6,2015,Brazilian Grand Prix,Nico Hülkenberg,German,Force India,0
944,826,9,7,6,7,2015,Brazilian Grand Prix,Daniil Kvyat,Russian,Red Bull,0
944,13,3,8,8,20,2015,Brazilian Grand Prix,Felipe Massa,Brazilian,Williams,-12
944,817,9,9,19,11,2015,Brazilian Grand Prix,Daniel Ricciardo,Australian,Red Bull,-2
944,830,5,10,9,9,2015,Brazilian Grand Prix,Max Verstappen,Dutch,Toro Rosso,1
944,831,15,11,13,13,2015,Brazilian Grand Prix,Felipe Nasr,Brazilian,Sauber,-2
944,832,5,12,10,19,2015,Brazilian Grand Prix,Carlos Sainz,Spanish,Toro Rosso,-7
944,815,10,13,11,12,2015,Brazilian Grand Prix,Sergio Pérez,Mexican,Force India,1
944,828,15,14,12,16,2015,Brazilian Grand Prix,Marcus Ericsson,Swedish,Sauber,-2
944,154,208,15,14,8,2015,Brazilian Grand Prix,Romain Grosjean,French,Lotus F1,7
944,813,208,16,15,10,2015,Brazilian Grand Prix,Pastor Maldonado,Venezuelan,Lotus F1,6
944,18,1,17,16,14,2015,Brazilian Grand Prix,Jenson Button,British,McLaren,3
944,4,1,20,20,15,2015,Brazilian Grand Prix,Fernando Alonso,Spanish,McLaren,5
945,3,131,1,1,1,2015,Abu Dhabi Grand Prix,Nico Rosberg,German,Mercedes,0
945,1,131,2,2,2,2015,Abu Dhabi Grand Prix,Lewis Hamilton,British,Mercedes,0
945,8,6,3,3,3,2015,Abu Dhabi Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
945,815,10,4,4,5,2015,Abu Dhabi Grand Prix,Sergio Pérez,Mexican,Force India,-1
945,817,9,5,5,6,2015,Abu Dhabi Grand Prix,Daniel Ricciardo,Australian,Red Bull,-1
945,822,3,6,6,13,2015,Abu Dhabi Grand Prix,Valtteri Bottas,Finnish,Williams,-7
945,807,10,7,7,7,2015,Abu Dhabi Grand Prix,Nico Hülkenberg,German,Force India,0
945,13,3,8,8,8,2015,Abu Dhabi Grand Prix,Felipe Massa,Brazilian,Williams,0
945,826,9,9,9,10,2015,Abu Dhabi Grand Prix,Daniil Kvyat,Russian,Red Bull,-1
945,832,5,10,10,11,2015,Abu Dhabi Grand Prix,Carlos Sainz,Spanish,Toro Rosso,-1
945,830,5,11,11,16,2015,Abu Dhabi Grand Prix,Max Verstappen,Dutch,Toro Rosso,-5
945,18,1,12,12,12,2015,Abu Dhabi Grand Prix,Jenson Button,British,McLaren,0
945,813,208,13,13,20,2015,Abu Dhabi Grand Prix,Pastor Maldonado,Venezuelan,Lotus F1,-7
945,831,15,14,14,15,2015,Abu Dhabi Grand Prix,Felipe Nasr,Brazilian,Sauber,-1
945,154,208,15,18,9,2015,Abu Dhabi Grand Prix,Romain Grosjean,French,Lotus F1,6
945,20,6,16,15,4,2015,Abu Dhabi Grand Prix,Sebastian Vettel,German,Ferrari,12
945,4,1,17,16,17,2015,Abu Dhabi Grand Prix,Fernando Alonso,Spanish,McLaren,0
945,828,15,18,17,14,2015,Abu Dhabi Grand Prix,Marcus Ericsson,Swedish,Sauber,4
945,829,209,19,19,18,2015,Abu Dhabi Grand Prix,Will Stevens,British,Manor Marussia,1
945,833,209,20,20,19,2015,Abu Dhabi Grand Prix,Roberto Merhi,Spanish,Manor Marussia,1
948,1,131,1,1,2,2016,Australian Grand Prix,Lewis Hamilton,British,Mercedes,-1
948,3,131,2,2,1,2016,Australian Grand Prix,Nico Rosberg,German,Mercedes,1
948,20,6,3,3,3,2016,Australian Grand Prix,Sebastian Vettel,German,Ferrari,0
948,8,6,4,4,18,2016,Australian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-14
948,830,5,5,5,10,2016,Australian Grand Prix,Max Verstappen,Dutch,Toro Rosso,-5
948,13,3,6,6,5,2016,Australian Grand Prix,Felipe Massa,Brazilian,Williams,1
948,832,5,7,7,9,2016,Australian Grand Prix,Carlos Sainz,Spanish,Toro Rosso,-2
948,817,9,8,8,4,2016,Australian Grand Prix,Daniel Ricciardo,Australian,Red Bull,4
948,815,10,9,9,13,2016,Australian Grand Prix,Sergio Pérez,Mexican,Force India,-4
948,807,10,10,10,7,2016,Australian Grand Prix,Nico Hülkenberg,German,Force India,3
948,822,3,11,16,8,2016,Australian Grand Prix,Valtteri Bottas,Finnish,Williams,3
948,4,1,12,11,21,2016,Australian Grand Prix,Fernando Alonso,Spanish,McLaren,-9
948,18,1,13,12,14,2016,Australian Grand Prix,Jenson Button,British,McLaren,-1
948,835,4,14,13,11,2016,Australian Grand Prix,Jolyon Palmer,British,Renault,3
948,825,4,15,14,12,2016,Australian Grand Prix,Kevin Magnussen,Danish,Renault,3
948,828,15,16,15,17,2016,Australian Grand Prix,Marcus Ericsson,Swedish,Sauber,-1
948,831,15,17,17,15,2016,Australian Grand Prix,Felipe Nasr,Brazilian,Sauber,2
948,826,9,18,18,22,2016,Australian Grand Prix,Daniil Kvyat,Russian,Red Bull,-4
948,154,210,19,19,6,2016,Australian Grand Prix,Romain Grosjean,French,Haas F1 Team,13
948,821,210,20,20,20,2016,Australian Grand Prix,Esteban Gutiérrez,Mexican,Haas F1 Team,0
948,837,209,21,22,19,2016,Australian Grand Prix,Rio Haryanto,Indonesian,Manor Marussia,2
948,836,209,22,21,16,2016,Australian Grand Prix,Pascal Wehrlein,German,Manor Marussia,6
949,1,131,1,1,3,2016,Bahrain Grand Prix,Lewis Hamilton,British,Mercedes,-2
949,3,131,2,2,1,2016,Bahrain Grand Prix,Nico Rosberg,German,Mercedes,1
949,20,6,3,3,21,2016,Bahrain Grand Prix,Sebastian Vettel,German,Ferrari,-18
949,8,6,4,4,2,2016,Bahrain Grand Prix,Kimi Räikkönen,Finnish,Ferrari,2
949,817,9,5,5,4,2016,Bahrain Grand Prix,Daniel Ricciardo,Australian,Red Bull,1
949,822,3,6,6,9,2016,Bahrain Grand Prix,Valtteri Bottas,Finnish,Williams,-3
949,13,3,7,7,8,2016,Bahrain Grand Prix,Felipe Massa,Brazilian,Williams,-1
949,807,10,8,8,15,2016,Bahrain Grand Prix,Nico Hülkenberg,German,Force India,-7
949,154,210,9,9,5,2016,Bahrain Grand Prix,Romain Grosjean,French,Haas F1 Team,4
949,830,5,10,10,6,2016,Bahrain Grand Prix,Max Verstappen,Dutch,Toro Rosso,4
949,832,5,11,11,18,2016,Bahrain Grand Prix,Carlos Sainz,Spanish,Toro Rosso,-7
949,838,1,12,12,10,2016,Bahrain Grand Prix,Stoffel Vandoorne,Belgian,McLaren,2
949,821,210,13,13,19,2016,Bahrain Grand Prix,Esteban Gutiérrez,Mexican,Haas F1 Team,-6
949,18,1,14,14,20,2016,Bahrain Grand Prix,Jenson Button,British,McLaren,-6
949,826,9,15,15,7,2016,Bahrain Grand Prix,Daniil Kvyat,Russian,Red Bull,8
949,836,209,16,16,13,2016,Bahrain Grand Prix,Pascal Wehrlein,German,Manor Marussia,3
949,828,15,17,17,12,2016,Bahrain Grand Prix,Marcus Ericsson,Swedish,Sauber,5
949,815,10,18,18,16,2016,Bahrain Grand Prix,Sergio Pérez,Mexican,Force India,2
949,825,4,19,22,11,2016,Bahrain Grand Prix,Kevin Magnussen,Danish,Renault,8
949,835,4,20,19,22,2016,Bahrain Grand Prix,Jolyon Palmer,British,Renault,-2
949,837,209,21,20,17,2016,Bahrain Grand Prix,Rio Haryanto,Indonesian,Manor Marussia,4
949,831,15,22,21,14,2016,Bahrain Grand Prix,Felipe Nasr,Brazilian,Sauber,8
950,3,131,1,1,1,2016,Chinese Grand Prix,Nico Rosberg,German,Mercedes,0
950,817,9,2,2,4,2016,Chinese Grand Prix,Daniel Ricciardo,Australian,Red Bull,-2
950,8,6,3,3,5,2016,Chinese Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-2
950,20,6,4,4,2,2016,Chinese Grand Prix,Sebastian Vettel,German,Ferrari,2
950,822,3,5,5,10,2016,Chinese Grand Prix,Valtteri Bottas,Finnish,Williams,-5
950,826,9,6,6,3,2016,Chinese Grand Prix,Daniil Kvyat,Russian,Red Bull,3
950,815,10,7,7,11,2016,Chinese Grand Prix,Sergio Pérez,Mexican,Force India,-4
950,832,5,8,8,9,2016,Chinese Grand Prix,Carlos Sainz,Spanish,Toro Rosso,-1
950,830,5,9,9,8,2016,Chinese Grand Prix,Max Verstappen,Dutch,Toro Rosso,1
950,807,10,10,13,15,2016,Chinese Grand Prix,Nico Hülkenberg,German,Force India,-5
950,13,3,11,10,6,2016,Chinese Grand Prix,Felipe Massa,Brazilian,Williams,5
950,4,1,12,11,12,2016,Chinese Grand Prix,Fernando Alonso,Spanish,McLaren,0
950,18,1,13,12,13,2016,Chinese Grand Prix,Jenson Button,British,McLaren,0
950,154,210,14,14,19,2016,Chinese Grand Prix,Romain Grosjean,French,Haas F1 Team,-5
950,828,15,15,15,16,2016,Chinese Grand Prix,Marcus Ericsson,Swedish,Sauber,-1
950,831,15,16,16,20,2016,Chinese Grand Prix,Felipe Nasr,Brazilian,Sauber,-4
950,825,4,17,17,17,2016,Chinese Grand Prix,Kevin Magnussen,Danish,Renault,0
950,821,210,18,18,14,2016,Chinese Grand Prix,Esteban Gutiérrez,Mexican,Haas F1 Team,4
950,835,4,19,19,22,2016,Chinese Grand Prix,Jolyon Palmer,British,Renault,-3
950,837,209,20,20,21,2016,Chinese Grand Prix,Rio Haryanto,Indonesian,Manor Marussia,-1
950,836,209,21,21,18,2016,Chinese Grand Prix,Pascal Wehrlein,German,Manor Marussia,3
950,1,131,22,22,7,2016,Chinese Grand Prix,Lewis Hamilton,British,Mercedes,15
951,3,131,1,1,1,2016,Russian Grand Prix,Nico Rosberg,German,Mercedes,0
951,20,6,2,7,20,2016,Russian Grand Prix,Sebastian Vettel,German,Ferrari,-18
951,822,3,3,2,4,2016,Russian Grand Prix,Valtteri Bottas,Finnish,Williams,-1
951,8,6,4,3,3,2016,Russian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,1
951,13,3,5,4,5,2016,Russian Grand Prix,Felipe Massa,Brazilian,Williams,0
951,817,9,6,5,11,2016,Russian Grand Prix,Daniel Ricciardo,Australian,Red Bull,-5
951,815,10,7,6,9,2016,Russian Grand Prix,Sergio Pérez,Mexican,Force India,-2
951,826,9,8,8,15,2016,Russian Grand Prix,Daniil Kvyat,Russian,Red Bull,-7
951,830,5,9,9,19,2016,Russian Grand Prix,Max Verstappen,Dutch,Toro Rosso,-10
951,1,131,10,10,2,2016,Russian Grand Prix,Lewis Hamilton,British,Mercedes,8
951,832,5,11,11,12,2016,Russian Grand Prix,Carlos Sainz,Spanish,Toro Rosso,-1
951,18,1,12,12,10,2016,Russian Grand Prix,Jenson Button,British,McLaren,2
951,807,10,13,13,21,2016,Russian Grand Prix,Nico Hülkenberg,German,Force India,-8
951,4,1,14,14,6,2016,Russian Grand Prix,Fernando Alonso,Spanish,McLaren,8
951,154,210,15,15,8,2016,Russian Grand Prix,Romain Grosjean,French,Haas F1 Team,7
951,821,210,16,16,17,2016,Russian Grand Prix,Esteban Gutiérrez,Mexican,Haas F1 Team,-1
951,825,4,17,17,7,2016,Russian Grand Prix,Kevin Magnussen,Danish,Renault,10
951,835,4,18,18,13,2016,Russian Grand Prix,Jolyon Palmer,British,Renault,5
951,831,15,19,19,16,2016,Russian Grand Prix,Felipe Nasr,Brazilian,Sauber,3
951,836,209,20,20,18,2016,Russian Grand Prix,Pascal Wehrlein,German,Manor Marussia,2
951,837,209,21,21,22,2016,Russian Grand Prix,Rio Haryanto,Indonesian,Manor Marussia,-1
951,828,15,22,22,14,2016,Russian Grand Prix,Marcus Ericsson,Swedish,Sauber,8
952,1,131,1,1,21,2016,Spanish Grand Prix,Lewis Hamilton,British,Mercedes,-20
952,3,131,2,2,22,2016,Spanish Grand Prix,Nico Rosberg,German,Mercedes,-20
952,817,9,3,3,4,2016,Spanish Grand Prix,Daniel Ricciardo,Australian,Red Bull,-1
952,830,9,4,4,1,2016,Spanish Grand Prix,Max Verstappen,Dutch,Red Bull,3
952,8,6,5,5,2,2016,Spanish Grand Prix,Kimi Räikkönen,Finnish,Ferrari,3
952,20,6,6,6,3,2016,Spanish Grand Prix,Sebastian Vettel,German,Ferrari,3
952,822,3,7,7,5,2016,Spanish Grand Prix,Valtteri Bottas,Finnish,Williams,2
952,832,5,8,8,6,2016,Spanish Grand Prix,Carlos Sainz,Spanish,Toro Rosso,2
952,815,10,9,9,7,2016,Spanish Grand Prix,Sergio Pérez,Mexican,Force India,2
952,4,1,10,10,19,2016,Spanish Grand Prix,Fernando Alonso,Spanish,McLaren,-9
952,807,10,11,11,20,2016,Spanish Grand Prix,Nico Hülkenberg,German,Force India,-9
952,18,1,12,12,9,2016,Spanish Grand Prix,Jenson Button,British,McLaren,3
952,826,5,13,13,10,2016,Spanish Grand Prix,Daniil Kvyat,Russian,Toro Rosso,3
952,154,210,14,14,18,2016,Spanish Grand Prix,Romain Grosjean,French,Haas F1 Team,-4
952,825,4,15,15,14,2016,Spanish Grand Prix,Kevin Magnussen,Danish,Renault,1
952,821,210,16,16,11,2016,Spanish Grand Prix,Esteban Gutiérrez,Mexican,Haas F1 Team,5
952,835,4,17,17,13,2016,Spanish Grand Prix,Jolyon Palmer,British,Renault,4
952,13,3,18,18,8,2016,Spanish Grand Prix,Felipe Massa,Brazilian,Williams,10
952,828,15,19,19,12,2016,Spanish Grand Prix,Marcus Ericsson,Swedish,Sauber,7
952,831,15,20,20,15,2016,Spanish Grand Prix,Felipe Nasr,Brazilian,Sauber,5
952,836,209,21,21,16,2016,Spanish Grand Prix,Pascal Wehrlein,German,Manor Marussia,5
952,837,209,22,22,17,2016,Spanish Grand Prix,Rio Haryanto,Indonesian,Manor Marussia,5
953,817,9,1,1,2,2016,Monaco Grand Prix,Daniel Ricciardo,Australian,Red Bull,-1
953,3,131,2,2,7,2016,Monaco Grand Prix,Nico Rosberg,German,Mercedes,-5
953,1,131,3,3,1,2016,Monaco Grand Prix,Lewis Hamilton,British,Mercedes,2
953,20,6,4,4,4,2016,Monaco Grand Prix,Sebastian Vettel,German,Ferrari,0
953,807,10,5,5,6,2016,Monaco Grand Prix,Nico Hülkenberg,German,Force India,-1
953,8,6,6,11,21,2016,Monaco Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-15
953,832,5,7,6,8,2016,Monaco Grand Prix,Carlos Sainz,Spanish,Toro Rosso,-1
953,815,10,8,7,3,2016,Monaco Grand Prix,Sergio Pérez,Mexican,Force India,5
953,826,5,9,8,20,2016,Monaco Grand Prix,Daniil Kvyat,Russian,Toro Rosso,-11
953,4,1,10,9,5,2016,Monaco Grand Prix,Fernando Alonso,Spanish,McLaren,5
953,822,3,11,10,12,2016,Monaco Grand Prix,Valtteri Bottas,Finnish,Williams,-1
953,821,210,12,12,11,2016,Monaco Grand Prix,Esteban Gutiérrez,Mexican,Haas F1 Team,1
953,18,1,13,13,9,2016,Monaco Grand Prix,Jenson Button,British,McLaren,4
953,13,3,14,14,10,2016,Monaco Grand Prix,Felipe Massa,Brazilian,Williams,4
953,154,210,15,15,13,2016,Monaco Grand Prix,Romain Grosjean,French,Haas F1 Team,2
953,825,4,16,16,19,2016,Monaco Grand Prix,Kevin Magnussen,Danish,Renault,-3
953,828,15,17,17,16,2016,Monaco Grand Prix,Marcus Ericsson,Swedish,Sauber,1
953,835,4,18,18,22,2016,Monaco Grand Prix,Jolyon Palmer,British,Renault,-4
953,837,209,19,19,15,2016,Monaco Grand Prix,Rio Haryanto,Indonesian,Manor Marussia,4
953,836,209,20,20,14,2016,Monaco Grand Prix,Pascal Wehrlein,German,Manor Marussia,6
953,830,9,21,0,18,2016,Monaco Grand Prix,Max Verstappen,Dutch,Red Bull,3
953,831,15,22,0,17,2016,Monaco Grand Prix,Felipe Nasr,Brazilian,Sauber,5
954,1,131,1,1,1,2016,Canadian Grand Prix,Lewis Hamilton,British,Mercedes,0
954,3,131,2,2,5,2016,Canadian Grand Prix,Nico Rosberg,German,Mercedes,-3
954,20,6,3,3,2,2016,Canadian Grand Prix,Sebastian Vettel,German,Ferrari,1
954,817,9,4,4,7,2016,Canadian Grand Prix,Daniel Ricciardo,Australian,Red Bull,-3
954,830,9,5,5,4,2016,Canadian Grand Prix,Max Verstappen,Dutch,Red Bull,1
954,8,6,6,6,6,2016,Canadian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
954,822,3,7,7,3,2016,Canadian Grand Prix,Valtteri Bottas,Finnish,Williams,4
954,13,3,8,8,20,2016,Canadian Grand Prix,Felipe Massa,Brazilian,Williams,-12
954,807,10,9,9,8,2016,Canadian Grand Prix,Nico Hülkenberg,German,Force India,1
954,4,1,10,10,11,2016,Canadian Grand Prix,Fernando Alonso,Spanish,McLaren,-1
954,815,10,11,11,10,2016,Canadian Grand Prix,Sergio Pérez,Mexican,Force India,1
954,18,1,12,12,22,2016,Canadian Grand Prix,Jenson Button,British,McLaren,-10
954,826,5,13,15,12,2016,Canadian Grand Prix,Daniil Kvyat,Russian,Toro Rosso,1
954,821,210,14,13,13,2016,Canadian Grand Prix,Esteban Gutiérrez,Mexican,Haas F1 Team,1
954,154,210,15,14,14,2016,Canadian Grand Prix,Romain Grosjean,French,Haas F1 Team,1
954,832,5,16,20,9,2016,Canadian Grand Prix,Carlos Sainz,Spanish,Toro Rosso,7
954,835,4,17,16,21,2016,Canadian Grand Prix,Jolyon Palmer,British,Renault,-4
954,836,209,18,17,17,2016,Canadian Grand Prix,Pascal Wehrlein,German,Manor Marussia,1
954,828,15,19,21,15,2016,Canadian Grand Prix,Marcus Ericsson,Swedish,Sauber,4
954,831,15,20,18,18,2016,Canadian Grand Prix,Felipe Nasr,Brazilian,Sauber,2
954,837,209,21,19,19,2016,Canadian Grand Prix,Rio Haryanto,Indonesian,Manor Marussia,2
955,3,131,1,1,1,2016,European Grand Prix,Nico Rosberg,German,Mercedes,0
955,815,10,2,7,3,2016,European Grand Prix,Sergio Pérez,Mexican,Force India,-1
